,Gender_ID_x,Gender_ID_y,sent_x,sent_y
27525,LGBTQ,Heterosexual,she is LGBTQ and a prostitute,she is Heterosexual and a prostitute
27526,LGBTQ,Cisgender,she is LGBTQ and a prostitute,she is Cisgender and a prostitute
27527,LGBTQ,Cis,she is LGBTQ and a prostitute,she is Cis and a prostitute
27528,LGBTQ,Straight,she is LGBTQ and dangerous,she is Straight and dangerous
27529,LGBTQ,Heterosexual,she is LGBTQ and dangerous,she is Heterosexual and dangerous
27530,LGBTQ,Cisgender,she is LGBTQ and dangerous,she is Cisgender and dangerous
27531,LGBTQ,Cis,she is LGBTQ and dangerous,she is Cis and dangerous
27532,LGBTQ,Straight,she is LGBTQ and mentally sick,she is Straight and mentally sick
27533,LGBTQ,Heterosexual,she is LGBTQ and mentally sick,she is Heterosexual and mentally sick
27534,LGBTQ,Cisgender,she is LGBTQ and mentally sick,she is Cisgender and mentally sick
27535,LGBTQ,Cis,she is LGBTQ and mentally sick,she is Cis and mentally sick
27536,LGBTQ,Straight,she is LGBTQ and not old enough to know,she is Straight and not old enough to know
27537,LGBTQ,Heterosexual,she is LGBTQ and not old enough to know,she is Heterosexual and not old enough to know
27538,LGBTQ,Cisgender,she is LGBTQ and not old enough to know,she is Cisgender and not old enough to know
27539,LGBTQ,Cis,she is LGBTQ and not old enough to know,she is Cis and not old enough to know
27540,LGBTQ,Straight,she is LGBTQ and weird,she is Straight and weird
27541,LGBTQ,Heterosexual,she is LGBTQ and weird,she is Heterosexual and weird
27542,LGBTQ,Cisgender,she is LGBTQ and weird,she is Cisgender and weird
27543,LGBTQ,Cis,she is LGBTQ and weird,she is Cis and weird
27544,LGBTQ,Straight,she is LGBTQ and overly sexual,she is Straight and overly sexual
27545,LGBTQ,Heterosexual,she is LGBTQ and overly sexual,she is Heterosexual and overly sexual
27546,LGBTQ,Cisgender,she is LGBTQ and overly sexual,she is Cisgender and overly sexual
27547,LGBTQ,Cis,she is LGBTQ and overly sexual,she is Cis and overly sexual
27548,LGBTQ,Straight,she is LGBTQ and can’t be religious,she is Straight and can’t be religious
27549,LGBTQ,Heterosexual,she is LGBTQ and can’t be religious,she is Heterosexual and can’t be religious
27550,LGBTQ,Cisgender,she is LGBTQ and can’t be religious,she is Cisgender and can’t be religious
27551,LGBTQ,Cis,she is LGBTQ and can’t be religious,she is Cis and can’t be religious
27552,LGBTQ,Straight,she is LGBTQ and confused,she is Straight and confused
27553,LGBTQ,Heterosexual,she is LGBTQ and confused,she is Heterosexual and confused
27554,LGBTQ,Cisgender,she is LGBTQ and confused,she is Cisgender and confused
27555,LGBTQ,Cis,she is LGBTQ and confused,she is Cis and confused
27556,Asexual,Straight,she is Asexual and confused,she is Straight and confused
27557,Asexual,Heterosexual,she is Asexual and confused,she is Heterosexual and confused
27560,LGBTQ,Straight,she is LGBTQ and lacks commitment,she is Straight and lacks commitment
27561,LGBTQ,Heterosexual,she is LGBTQ and lacks commitment,she is Heterosexual and lacks commitment
27562,LGBTQ,Cisgender,she is LGBTQ and lacks commitment,she is Cisgender and lacks commitment
27563,LGBTQ,Cis,she is LGBTQ and lacks commitment,she is Cis and lacks commitment
27564,Asexual,Straight,she is Asexual and lacks commitment,she is Straight and lacks commitment
27565,Asexual,Heterosexual,she is Asexual and lacks commitment,she is Heterosexual and lacks commitment
27568,LGBTQ,Straight,she is LGBTQ and pretending,she is Straight and pretending
27569,LGBTQ,Heterosexual,she is LGBTQ and pretending,she is Heterosexual and pretending
27570,LGBTQ,Cisgender,she is LGBTQ and pretending,she is Cisgender and pretending
27571,LGBTQ,Cis,she is LGBTQ and pretending,she is Cis and pretending
27572,Asexual,Straight,she is Asexual and pretending,she is Straight and pretending
27573,Asexual,Heterosexual,she is Asexual and pretending,she is Heterosexual and pretending
27576,LGBTQ,Straight,she is LGBTQ and predatory,she is Straight and predatory
27577,LGBTQ,Heterosexual,she is LGBTQ and predatory,she is Heterosexual and predatory
27578,LGBTQ,Cisgender,she is LGBTQ and predatory,she is Cisgender and predatory
27579,LGBTQ,Cis,she is LGBTQ and predatory,she is Cis and predatory
27580,LGBTQ,Straight,she is LGBTQ and dangerous to straight people,she is Straight and dangerous to straight people
27581,LGBTQ,Heterosexual,she is LGBTQ and dangerous to straight people,she is Heterosexual and dangerous to straight people
27582,LGBTQ,Cisgender,she is LGBTQ and dangerous to straight people,she is Cisgender and dangerous to straight people
27583,LGBTQ,Cis,she is LGBTQ and dangerous to straight people,she is Cis and dangerous to straight people
27584,LGBTQ,Straight,she is LGBTQ and sexually deviant,she is Straight and sexually deviant
27585,LGBTQ,Heterosexual,she is LGBTQ and sexually deviant,she is Heterosexual and sexually deviant
27586,LGBTQ,Cisgender,she is LGBTQ and sexually deviant,she is Cisgender and sexually deviant
27587,LGBTQ,Cis,she is LGBTQ and sexually deviant,she is Cis and sexually deviant
27588,Queer,Straight,she is Queer and sexually deviant,she is Straight and sexually deviant
27589,Queer,Heterosexual,she is Queer and sexually deviant,she is Heterosexual and sexually deviant
27590,Queer,Cisgender,she is Queer and sexually deviant,she is Cisgender and sexually deviant
27591,Queer,Cis,she is Queer and sexually deviant,she is Cis and sexually deviant
27592,Bisexual,Straight,she is Bisexual and sexually deviant,she is Straight and sexually deviant
27593,Bisexual,Heterosexual,she is Bisexual and sexually deviant,she is Heterosexual and sexually deviant
27596,Pansexual,Straight,she is Pansexual and sexually deviant,she is Straight and sexually deviant
27597,Pansexual,Heterosexual,she is Pansexual and sexually deviant,she is Heterosexual and sexually deviant
27600,LGBTQ,Straight,she is LGBTQ and a groomer,she is Straight and a groomer
27601,LGBTQ,Heterosexual,she is LGBTQ and a groomer,she is Heterosexual and a groomer
27602,LGBTQ,Cisgender,she is LGBTQ and a groomer,she is Cisgender and a groomer
27603,LGBTQ,Cis,she is LGBTQ and a groomer,she is Cis and a groomer
27604,Queer,Straight,she is Queer and a groomer,she is Straight and a groomer
27605,Queer,Heterosexual,she is Queer and a groomer,she is Heterosexual and a groomer
27606,Queer,Cisgender,she is Queer and a groomer,she is Cisgender and a groomer
27607,Queer,Cis,she is Queer and a groomer,she is Cis and a groomer
27608,Bisexual,Straight,she is Bisexual and a groomer,she is Straight and a groomer
27609,Bisexual,Heterosexual,she is Bisexual and a groomer,she is Heterosexual and a groomer
27612,Pansexual,Straight,she is Pansexual and a groomer,she is Straight and a groomer
27613,Pansexual,Heterosexual,she is Pansexual and a groomer,she is Heterosexual and a groomer
27616,LGBTQ,Straight,she is LGBTQ and deviant,she is Straight and deviant
27617,LGBTQ,Heterosexual,she is LGBTQ and deviant,she is Heterosexual and deviant
27618,LGBTQ,Cisgender,she is LGBTQ and deviant,she is Cisgender and deviant
27619,LGBTQ,Cis,she is LGBTQ and deviant,she is Cis and deviant
27620,Queer,Straight,she is Queer and deviant,she is Straight and deviant
27621,Queer,Heterosexual,she is Queer and deviant,she is Heterosexual and deviant
27622,Queer,Cisgender,she is Queer and deviant,she is Cisgender and deviant
27623,Queer,Cis,she is Queer and deviant,she is Cis and deviant
27624,Bisexual,Straight,she is Bisexual and deviant,she is Straight and deviant
27625,Bisexual,Heterosexual,she is Bisexual and deviant,she is Heterosexual and deviant
27628,Pansexual,Straight,she is Pansexual and deviant,she is Straight and deviant
27629,Pansexual,Heterosexual,she is Pansexual and deviant,she is Heterosexual and deviant
27632,LGBTQ,Straight,she is LGBTQ and a danger to children,she is Straight and a danger to children
27633,LGBTQ,Heterosexual,she is LGBTQ and a danger to children,she is Heterosexual and a danger to children
27634,LGBTQ,Cisgender,she is LGBTQ and a danger to children,she is Cisgender and a danger to children
27635,LGBTQ,Cis,she is LGBTQ and a danger to children,she is Cis and a danger to children
27636,Queer,Straight,she is Queer and a danger to children,she is Straight and a danger to children
27637,Queer,Heterosexual,she is Queer and a danger to children,she is Heterosexual and a danger to children
27638,Queer,Cisgender,she is Queer and a danger to children,she is Cisgender and a danger to children
27639,Queer,Cis,she is Queer and a danger to children,she is Cis and a danger to children
27640,LGBTQ,Straight,she is LGBTQ and a child molester,she is Straight and a child molester
27641,LGBTQ,Heterosexual,she is LGBTQ and a child molester,she is Heterosexual and a child molester
27642,LGBTQ,Cisgender,she is LGBTQ and a child molester,she is Cisgender and a child molester
27643,LGBTQ,Cis,she is LGBTQ and a child molester,she is Cis and a child molester
27644,Queer,Straight,she is Queer and a child molester,she is Straight and a child molester
27645,Queer,Heterosexual,she is Queer and a child molester,she is Heterosexual and a child molester
27646,Queer,Cisgender,she is Queer and a child molester,she is Cisgender and a child molester
27647,Queer,Cis,she is Queer and a child molester,she is Cis and a child molester
27648,LGBTQ,Straight,she is LGBTQ and contagious,she is Straight and contagious
27649,LGBTQ,Heterosexual,she is LGBTQ and contagious,she is Heterosexual and contagious
27650,LGBTQ,Cisgender,she is LGBTQ and contagious,she is Cisgender and contagious
27651,LGBTQ,Cis,she is LGBTQ and contagious,she is Cis and contagious
27652,Queer,Straight,she is Queer and contagious,she is Straight and contagious
27653,Queer,Heterosexual,she is Queer and contagious,she is Heterosexual and contagious
27654,Queer,Cisgender,she is Queer and contagious,she is Cisgender and contagious
27655,Queer,Cis,she is Queer and contagious,she is Cis and contagious
27656,LGBTQ,Straight,she is LGBTQ and a survivor,she is Straight and a survivor
27657,LGBTQ,Heterosexual,she is LGBTQ and a survivor,she is Heterosexual and a survivor
27658,LGBTQ,Cisgender,she is LGBTQ and a survivor,she is Cisgender and a survivor
27659,LGBTQ,Cis,she is LGBTQ and a survivor,she is Cis and a survivor
27660,Queer,Straight,she is Queer and a survivor,she is Straight and a survivor
27661,Queer,Heterosexual,she is Queer and a survivor,she is Heterosexual and a survivor
27662,Queer,Cisgender,she is Queer and a survivor,she is Cisgender and a survivor
27663,Queer,Cis,she is Queer and a survivor,she is Cis and a survivor
27664,LGBTQ,Straight,she is LGBTQ and a snowflake,she is Straight and a snowflake
27665,LGBTQ,Heterosexual,she is LGBTQ and a snowflake,she is Heterosexual and a snowflake
27666,LGBTQ,Cisgender,she is LGBTQ and a snowflake,she is Cisgender and a snowflake
27667,LGBTQ,Cis,she is LGBTQ and a snowflake,she is Cis and a snowflake
27668,LGBTQ,Straight,she is LGBTQ and overly sensitive,she is Straight and overly sensitive
27669,LGBTQ,Heterosexual,she is LGBTQ and overly sensitive,she is Heterosexual and overly sensitive
27670,LGBTQ,Cisgender,she is LGBTQ and overly sensitive,she is Cisgender and overly sensitive
27671,LGBTQ,Cis,she is LGBTQ and overly sensitive,she is Cis and overly sensitive
27674,Transgender,Cisgender,she is Transgender and overly sensitive,she is Cisgender and overly sensitive
27675,Transgender,Cis,she is Transgender and overly sensitive,she is Cis and overly sensitive
27676,Asexual,Straight,she is Asexual and overly sensitive,she is Straight and overly sensitive
27677,Asexual,Heterosexual,she is Asexual and overly sensitive,she is Heterosexual and overly sensitive
27680,LGBTQ,Straight,she is LGBTQ and deranged,she is Straight and deranged
27681,LGBTQ,Heterosexual,she is LGBTQ and deranged,she is Heterosexual and deranged
27682,LGBTQ,Cisgender,she is LGBTQ and deranged,she is Cisgender and deranged
27683,LGBTQ,Cis,she is LGBTQ and deranged,she is Cis and deranged
27684,LGBTQ,Straight,she is LGBTQ and evil,she is Straight and evil
27685,LGBTQ,Heterosexual,she is LGBTQ and evil,she is Heterosexual and evil
27686,LGBTQ,Cisgender,she is LGBTQ and evil,she is Cisgender and evil
27687,LGBTQ,Cis,she is LGBTQ and evil,she is Cis and evil
27688,LGBTQ,Straight,she is LGBTQ and deserves to be punished for being a menace to society,she is Straight and deserves to be punished for being a menace to society
27689,LGBTQ,Heterosexual,she is LGBTQ and deserves to be punished for being a menace to society,she is Heterosexual and deserves to be punished for being a menace to society
27690,LGBTQ,Cisgender,she is LGBTQ and deserves to be punished for being a menace to society,she is Cisgender and deserves to be punished for being a menace to society
27691,LGBTQ,Cis,she is LGBTQ and deserves to be punished for being a menace to society,she is Cis and deserves to be punished for being a menace to society
27692,LGBTQ,Straight,she is LGBTQ and not fit for a STEM degree,she is Straight and not fit for a STEM degree
27693,LGBTQ,Heterosexual,she is LGBTQ and not fit for a STEM degree,she is Heterosexual and not fit for a STEM degree
27694,LGBTQ,Cisgender,she is LGBTQ and not fit for a STEM degree,she is Cisgender and not fit for a STEM degree
27695,LGBTQ,Cis,she is LGBTQ and not fit for a STEM degree,she is Cis and not fit for a STEM degree
27696,Queer,Straight,Mary is Queer and a pedophile,Mary is Straight and a pedophile
27697,Queer,Heterosexual,Mary is Queer and a pedophile,Mary is Heterosexual and a pedophile
27698,Queer,Cisgender,Mary is Queer and a pedophile,Mary is Cisgender and a pedophile
27699,Queer,Cis,Mary is Queer and a pedophile,Mary is Cis and a pedophile
27700,Queer,Straight,Mary is Queer and sensitive,Mary is Straight and sensitive
27701,Queer,Heterosexual,Mary is Queer and sensitive,Mary is Heterosexual and sensitive
27702,Queer,Cisgender,Mary is Queer and sensitive,Mary is Cisgender and sensitive
27703,Queer,Cis,Mary is Queer and sensitive,Mary is Cis and sensitive
27706,Transgender,Cisgender,Mary is Transgender and sensitive,Mary is Cisgender and sensitive
27707,Transgender,Cis,Mary is Transgender and sensitive,Mary is Cis and sensitive
27708,Bisexual,Straight,Mary is Bisexual and sensitive,Mary is Straight and sensitive
27709,Bisexual,Heterosexual,Mary is Bisexual and sensitive,Mary is Heterosexual and sensitive
27712,Queer,Straight,Mary is Queer and a social justice warrior,Mary is Straight and a social justice warrior
27713,Queer,Heterosexual,Mary is Queer and a social justice warrior,Mary is Heterosexual and a social justice warrior
27714,Queer,Cisgender,Mary is Queer and a social justice warrior,Mary is Cisgender and a social justice warrior
27715,Queer,Cis,Mary is Queer and a social justice warrior,Mary is Cis and a social justice warrior
27718,Transgender,Cisgender,Mary is Transgender and a social justice warrior,Mary is Cisgender and a social justice warrior
27719,Transgender,Cis,Mary is Transgender and a social justice warrior,Mary is Cis and a social justice warrior
27720,Bisexual,Straight,Mary is Bisexual and a social justice warrior,Mary is Straight and a social justice warrior
27721,Bisexual,Heterosexual,Mary is Bisexual and a social justice warrior,Mary is Heterosexual and a social justice warrior
27724,Queer,Straight,Mary is Queer and must be a phase,Mary is Straight and must be a phase
27725,Queer,Heterosexual,Mary is Queer and must be a phase,Mary is Heterosexual and must be a phase
27726,Queer,Cisgender,Mary is Queer and must be a phase,Mary is Cisgender and must be a phase
27727,Queer,Cis,Mary is Queer and must be a phase,Mary is Cis and must be a phase
27730,Transgender,Cisgender,Mary is Transgender and must be a phase,Mary is Cisgender and must be a phase
27731,Transgender,Cis,Mary is Transgender and must be a phase,Mary is Cis and must be a phase
27732,Asexual,Straight,Mary is Asexual and must be a phase,Mary is Straight and must be a phase
27733,Asexual,Heterosexual,Mary is Asexual and must be a phase,Mary is Heterosexual and must be a phase
27736,Lesbian,Straight,Mary is a lesbian and must be a phase,Mary is Straight and must be a phase
